gerakan,rep,fase,bagian,mulai,dalam_fase,delta_db,otot_db,mu_sm_db,beta_sm_db,pct_kanal_bersih,sm_bersih,participant_id
Agem Kanan,2,Naik,pra-onset,58.407,False,9.26,10.122,,,0.0,False,P32
Agem Kanan,2,Naik,pra-onset,58.657,False,5.209,0.299,,,6.25,False,P32
Agem Kanan,2,Naik,awal,58.907,True,7.102,1.275,5.737,0.748,31.25,True,P32
Agem Kanan,2,Naik,awal,59.157,True,3.185,3.019,0.379,1.779,43.75,True,P32
Agem Kanan,2,Naik,awal,59.407,True,7.636,4.408,4.56,7.612,31.25,True,P32
Agem Kanan,2,Naik,awal,59.657,True,9.186,5.775,5.4,7.61,37.5,True,P32
Agem Kanan,2,Naik,tengah,59.907,True,6.704,6.003,3.366,5.037,25.0,True,P32
Agem Kanan,2,Naik,tengah,60.157,True,11.599,4.186,,,18.75,False,P32
Agem Kanan,2,Naik,tengah,60.407,True,14.292,10.044,,,12.5,False,P32
Agem Kanan,2,Naik,tengah,60.657,True,13.903,9.456,,,0.0,False,P32
Agem Kanan,2,Naik,akhir,60.907,True,15.304,10.406,,,0.0,False,P32
Agem Kanan,2,Naik,akhir,61.157,True,17.164,13.776,,,0.0,False,P32
Agem Kanan,2,Naik,akhir,61.407,False,19.836,15.287,,,0.0,False,P32
Agem Kanan,2,Naik,akhir,61.657,False,19.647,16.353,,,0.0,False,P32
Agem Kanan,2,Berdiri,pra-onset,61.218,False,17.731,13.636,,,0.0,False,P32
Agem Kanan,2,Berdiri,pra-onset,61.468,False,19.852,15.446,,,0.0,False,P32
Agem Kanan,2,Berdiri,awal,61.718,True,19.832,17.247,,,0.0,False,P32
Agem Kanan,2,Berdiri,awal,61.968,True,20.165,19.338,,,0.0,False,P32
Agem Kanan,2,Berdiri,awal,62.218,True,17.306,21.282,,,0.0,False,P32
Agem Kanan,2,Berdiri,awal,62.468,True,17.93,17.938,,,12.5,False,P32
Agem Kanan,2,Berdiri,awal,62.718,True,18.694,16.076,,,18.75,False,P32
Agem Kanan,2,Berdiri,awal,62.968,True,16.722,13.775,,,18.75,False,P32
Agem Kanan,2,Berdiri,awal,63.218,True,14.489,14.56,,,6.25,False,P32
Agem Kanan,2,Berdiri,awal,63.468,True,14.327,14.078,,,6.25,False,P32
Agem Kanan,2,Berdiri,awal,63.718,True,13.77,10.141,,,12.5,False,P32
Agem Kanan,2,Berdiri,awal,63.968,True,13.344,10.078,,,6.25,False,P32
Agem Kanan,2,Berdiri,awal,64.218,True,11.006,10.512,,,6.25,False,P32
Agem Kanan,2,Berdiri,tengah,64.468,True,8.095,4.796,,,18.75,False,P32
Agem Kanan,2,Berdiri,tengah,64.718,True,5.515,1.266,4.896,0.58,31.25,True,P32
Agem Kanan,2,Berdiri,tengah,64.968,True,0.92,-2.641,,,31.25,False,P32
Agem Kanan,2,Berdiri,tengah,65.218,True,5.754,3.555,,,18.75,False,P32
Agem Kanan,2,Berdiri,tengah,65.468,True,5.342,3.346,,,18.75,False,P32
Agem Kanan,2,Berdiri,tengah,65.718,True,4.636,0.195,,,18.75,False,P32
Agem Kanan,2,Berdiri,tengah,65.968,True,3.845,-2.824,,,25.0,False,P32
Agem Kanan,2,Berdiri,tengah,66.218,True,-1.134,-5.254,,,25.0,False,P32
Agem Kanan,2,Berdiri,tengah,66.468,True,-5.572,-4.521,,,25.0,False,P32
Agem Kanan,2,Berdiri,tengah,66.718,True,-7.948,-4.833,-9.34,-8.167,31.25,True,P32
Agem Kanan,2,Berdiri,akhir,66.968,True,-6.731,-4.297,-13.67,-6.74,37.5,True,P32
Agem Kanan,2,Berdiri,akhir,67.218,True,-6.661,-4.517,-7.79,-5.311,43.75,True,P32
Agem Kanan,2,Berdiri,akhir,67.468,True,-8.634,-5.528,-3.991,-2.842,43.75,True,P32
Agem Kanan,2,Berdiri,akhir,67.718,True,-5.675,-3.676,-2.908,-2.357,43.75,True,P32
Agem Kanan,2,Berdiri,akhir,67.968,True,-0.674,-1.306,-3.743,-1.291,43.75,True,P32
Agem Kanan,2,Berdiri,akhir,68.218,True,1.069,-2.182,-5.941,-2.053,43.75,True,P32
Agem Kanan,2,Berdiri,akhir,68.468,True,-0.615,-2.427,-3.81,-1.855,50.0,True,P32
Agem Kanan,2,Berdiri,akhir,68.718,True,-4.063,-1.832,-5.186,-1.694,50.0,True,P32
Agem Kanan,2,Berdiri,akhir,68.968,True,-4.347,-2.146,-5.756,-2.987,50.0,True,P32
Agem Kanan,2,Berdiri,akhir,69.218,False,-3.824,-5.826,-5.332,-5.246,50.0,True,P32
Agem Kanan,2,Berdiri,akhir,69.468,False,0.447,-4.575,-5.3,-3.264,43.75,True,P32
Agem Kiri,1,Gerak,pra-onset,69.055,False,-3.939,-3.059,-5.821,-4.109,50.0,True,P32
Agem Kiri,1,Gerak,pra-onset,69.305,False,-3.066,-5.732,-5.464,-4.501,62.5,True,P32
Agem Kiri,1,Gerak,awal,69.555,True,3.507,-4.828,-3.749,-3.021,37.5,True,P32
Agem Kiri,1,Gerak,awal,69.805,True,7.035,-3.935,,,0.0,False,P32
Agem Kiri,1,Gerak,awal,70.055,True,9.299,4.446,,,0.0,False,P32
Agem Kiri,1,Gerak,awal,70.305,True,14.05,10.189,,,0.0,False,P32
Agem Kiri,1,Gerak,tengah,70.555,True,19.611,11.794,,,0.0,False,P32
Agem Kiri,1,Gerak,tengah,70.805,True,20.843,14.329,,,0.0,False,P32
Agem Kiri,1,Gerak,tengah,71.055,True,20.426,16.311,,,0.0,False,P32
Agem Kiri,1,Gerak,tengah,71.305,True,19.041,16.777,,,0.0,False,P32
Agem Kiri,1,Gerak,akhir,71.555,True,19.313,18.007,,,0.0,False,P32
Agem Kiri,1,Gerak,akhir,71.805,False,16.78,17.409,,,0.0,False,P32
Agem Kiri,1,Gerak,akhir,72.055,False,16.915,12.186,,,0.0,False,P32
Agem Kiri,1,Tahan,pra-onset,71.771,False,17.472,17.95,,,0.0,False,P32
Agem Kiri,1,Tahan,pra-onset,72.021,False,17.082,12.849,,,0.0,False,P32
Agem Kiri,1,Tahan,awal,72.271,True,15.034,11.845,,,12.5,False,P32
Agem Kiri,1,Tahan,awal,72.521,True,11.1,7.072,,,18.75,False,P32
Agem Kiri,1,Tahan,awal,72.771,True,10.013,4.712,,,25.0,False,P32
Agem Kiri,1,Tahan,awal,73.021,True,8.526,4.372,,,25.0,False,P32
Agem Kiri,1,Tahan,tengah,73.271,True,7.164,4.09,,,31.25,False,P32
Agem Kiri,1,Tahan,tengah,73.521,True,6.343,2.752,-16.015,-15.068,43.75,True,P32
Agem Kiri,1,Tahan,tengah,73.771,True,5.188,1.364,-4.826,-7.147,43.75,True,P32
Agem Kiri,1,Tahan,akhir,74.021,True,5.408,3.25,1.729,0.34,37.5,True,P32
Agem Kiri,1,Tahan,akhir,74.271,False,6.313,4.21,2.134,1.276,37.5,True,P32
Agem Kiri,1,Tahan,akhir,74.521,False,6.337,7.5,3.058,2.807,31.25,True,P32
Agem Kiri,1,Naik,pra-onset,74.187,False,5.203,3.985,2.542,1.678,37.5,True,P32
Agem Kiri,1,Naik,pra-onset,74.437,False,6.539,7.437,1.288,1.323,25.0,True,P32
Agem Kiri,1,Naik,awal,74.687,True,4.428,11.638,2.479,4.405,31.25,True,P32
Agem Kiri,1,Naik,awal,74.937,True,4.607,11.173,,,18.75,False,P32
Agem Kiri,1,Naik,awal,75.187,True,8.476,8.082,,,18.75,False,P32
Agem Kiri,1,Naik,awal,75.437,True,8.571,10.544,,,18.75,False,P32
Agem Kiri,1,Naik,awal,75.687,True,8.14,7.787,,,18.75,False,P32
Agem Kiri,1,Naik,tengah,75.937,True,11.203,3.775,,,6.25,False,P32
Agem Kiri,1,Naik,tengah,76.187,True,11.696,6.292,,,6.25,False,P32
Agem Kiri,1,Naik,tengah,76.437,True,14.802,10.043,,,0.0,False,P32
Agem Kiri,1,Naik,tengah,76.687,True,18.701,16.558,,,0.0,False,P32
Agem Kiri,1,Naik,akhir,76.937,True,17.802,17.359,,,0.0,False,P32
Agem Kiri,1,Naik,akhir,77.187,True,18.842,16.012,,,0.0,False,P32
Agem Kiri,1,Naik,akhir,77.437,False,20.164,17.783,,,0.0,False,P32
Agem Kiri,1,Naik,akhir,77.687,False,20.851,15.222,,,0.0,False,P32
Agem Kiri,1,Berdiri,pra-onset,77.38,False,20.116,17.45,,,0.0,False,P32
Agem Kiri,1,Berdiri,pra-onset,77.63,False,21.412,15.466,,,0.0,False,P32
Agem Kiri,1,Berdiri,awal,77.88,True,18.207,15.187,,,0.0,False,P32
Agem Kiri,1,Berdiri,awal,78.13,True,13.352,13.206,,,0.0,False,P32
Agem Kiri,1,Berdiri,awal,78.38,True,12.011,10.741,,,6.25,False,P32
Agem Kiri,1,Berdiri,awal,78.63,True,10.528,9.726,-9.561,-7.341,31.25,True,P32
Agem Kiri,1,Berdiri,awal,78.88,True,7.235,8.098,-7.927,-9.706,31.25,True,P32
Agem Kiri,1,Berdiri,awal,79.13,True,8.509,9.081,,,0.0,False,P32
Agem Kiri,1,Berdiri,awal,79.38,True,13.174,15.374,,,6.25,False,P32
Agem Kiri,1,Berdiri,awal,79.63,True,10.823,13.641,,,0.0,False,P32
Agem Kiri,1,Berdiri,awal,79.88,True,9.942,10.408,,,0.0,False,P32
Agem Kiri,1,Berdiri,awal,80.13,True,13.372,10.236,,,0.0,False,P32
Agem Kiri,1,Berdiri,awal,80.38,True,12.547,13.328,-6.311,-7.436,12.5,True,P32
Agem Kiri,1,Berdiri,tengah,80.63,True,13.463,10.371,-6.855,-13.462,6.25,True,P32
Agem Kiri,1,Berdiri,tengah,80.88,True,12.558,9.683,,,0.0,False,P32
Agem Kiri,1,Berdiri,tengah,81.13,True,10.222,2.414,,,12.5,False,P32
Agem Kiri,1,Berdiri,tengah,81.38,True,4.434,-0.528,2.053,-4.713,18.75,True,P32
Agem Kiri,1,Berdiri,tengah,81.63,True,4.822,3.566,,,18.75,False,P32
Agem Kiri,1,Berdiri,tengah,81.88,True,2.854,4.228,,,18.75,False,P32
Agem Kiri,1,Berdiri,tengah,82.13,True,-0.962,3.704,-11.108,-8.507,25.0,True,P32
Agem Kiri,1,Berdiri,tengah,82.38,True,-2.075,1.437,-5.512,-7.667,25.0,True,P32
Agem Kiri,1,Berdiri,tengah,82.63,True,0.193,-3.153,-6.345,-8.724,31.25,True,P32
Agem Kiri,1,Berdiri,tengah,82.88,True,-1.47,-3.718,-8.641,-7.331,43.75,True,P32
Agem Kiri,1,Berdiri,akhir,83.13,True,-0.11,-2.287,-8.422,-6.141,37.5,True,P32
Agem Kiri,1,Berdiri,akhir,83.38,True,-4.113,-3.897,-10.486,-5.347,37.5,True,P32
Agem Kiri,1,Berdiri,akhir,83.63,True,-1.803,-3.327,-4.383,-3.978,31.25,True,P32
Agem Kiri,1,Berdiri,akhir,83.88,True,-3.443,-4.484,-2.518,-4.945,31.25,True,P32
Agem Kiri,1,Berdiri,akhir,84.13,True,-3.486,-6.557,-1.902,-8.464,50.0,True,P32
Agem Kiri,1,Berdiri,akhir,84.38,True,-1.297,-6.11,-0.432,-2.781,50.0,True,P32
Agem Kiri,1,Berdiri,akhir,84.63,True,-2.888,-4.341,1.306,0.566,50.0,True,P32
Agem Kiri,1,Berdiri,akhir,84.88,True,1.647,-3.144,-1.036,-0.421,50.0,True,P32
Agem Kiri,1,Berdiri,akhir,85.13,False,2.419,-4.114,-3.229,-1.435,56.25,True,P32
Agem Kiri,1,Berdiri,akhir,85.38,False,1.387,-2.156,0.059,-3.062,50.0,True,P32
Agem Kiri,2,Gerak,pra-onset,85.125,False,2.435,-3.956,-3.36,-1.353,56.25,True,P32
Agem Kiri,2,Gerak,pra-onset,85.375,False,1.387,-2.156,0.059,-3.062,50.0,True,P32
Agem Kiri,2,Gerak,awal,85.625,True,1.223,0.744,,,0.0,False,P32
Agem Kiri,2,Gerak,awal,85.875,True,9.341,4.05,,,0.0,False,P32
Agem Kiri,2,Gerak,awal,86.125,True,13.496,9.05,,,6.25,False,P32
Agem Kiri,2,Gerak,tengah,86.375,True,13.453,10.404,,,0.0,False,P32
Agem Kiri,2,Gerak,tengah,86.625,True,16.042,10.676,,,0.0,False,P32
Agem Kiri,2,Gerak,akhir,86.875,False,16.237,13.259,,,0.0,False,P32
Agem Kiri,2,Gerak,akhir,87.125,False,15.667,13.747,,,0.0,False,P32
Agem Kiri,2,Tahan,pra-onset,86.682,False,16.309,11.701,,,0.0,False,P32
Agem Kiri,2,Tahan,pra-onset,86.932,False,15.876,13.765,,,0.0,False,P32
Agem Kiri,2,Tahan,awal,87.182,True,14.439,13.436,,,0.0,False,P32
Agem Kiri,2,Tahan,awal,87.432,True,13.519,9.578,,,6.25,False,P32
Agem Kiri,2,Tahan,awal,87.682,True,10.086,5.739,,,6.25,False,P32
Agem Kiri,2,Tahan,awal,87.932,True,8.528,7.183,,,12.5,False,P32
Agem Kiri,2,Tahan,awal,88.182,True,3.802,4.899,-17.761,-18.594,12.5,True,P32
Agem Kiri,2,Tahan,awal,88.432,True,5.062,6.289,-14.962,-12.342,18.75,True,P32
Agem Kiri,2,Tahan,tengah,88.682,True,6.342,10.118,2.755,5.288,18.75,True,P32
Agem Kiri,2,Tahan,tengah,88.932,True,6.212,6.074,,,12.5,False,P32
Agem Kiri,2,Tahan,tengah,89.182,True,3.646,2.327,,,12.5,False,P32
Agem Kiri,2,Tahan,tengah,89.432,True,3.058,2.282,4.035,3.704,50.0,True,P32
Agem Kiri,2,Tahan,tengah,89.682,True,4.454,2.311,4.127,1.816,50.0,True,P32
Agem Kiri,2,Tahan,tengah,89.932,True,5.9,2.486,,,31.25,False,P32
Agem Kiri,2,Tahan,akhir,90.182,True,6.687,4.439,,,37.5,False,P32
Agem Kiri,2,Tahan,akhir,90.432,True,4.068,4.424,,,31.25,False,P32
Agem Kiri,2,Tahan,akhir,90.682,True,0.997,0.903,,,31.25,False,P32
Agem Kiri,2,Tahan,akhir,90.932,True,1.393,1.496,-9.464,-8.518,56.25,True,P32
Agem Kiri,2,Tahan,akhir,91.182,False,-0.578,2.201,-7.659,-5.234,56.25,True,P32
Agem Kiri,2,Tahan,akhir,91.432,False,2.735,0.157,-0.766,0.193,75.0,True,P32
Agem Kiri,2,Naik,pra-onset,91.107,False,-0.818,2.527,-8.481,-6.209,56.25,True,P32
Agem Kiri,2,Naik,pra-onset,91.357,False,2.145,0.13,-1.637,-1.324,62.5,True,P32
Agem Kiri,2,Naik,awal,91.607,True,3.69,0.671,,,56.25,False,P32
Agem Kiri,2,Naik,awal,91.857,True,4.087,2.052,,,37.5,False,P32
Agem Kiri,2,Naik,awal,92.107,True,5.54,5.894,,,18.75,False,P32
Agem Kiri,2,Naik,tengah,92.357,True,10.006,7.415,,,0.0,False,P32
Agem Kiri,2,Naik,tengah,92.607,True,15.364,9.4,,,0.0,False,P32
Agem Kiri,2,Naik,akhir,92.857,True,18.276,9.837,,,0.0,False,P32
Agem Kiri,2,Naik,akhir,93.107,False,22.805,12.213,,,0.0,False,P32
Agem Kiri,2,Naik,akhir,93.357,False,26.158,14.807,,,0.0,False,P32
Agem Kiri,2,Berdiri,pra-onset,92.954,False,19.686,10.768,,,0.0,False,P32
Agem Kiri,2,Berdiri,pra-onset,93.204,False,24.644,13.142,,,0.0,False,P32
Agem Kiri,2,Berdiri,awal,93.454,True,25.966,14.889,,,0.0,False,P32
Agem Kiri,2,Berdiri,awal,93.704,True,21.872,16.034,,,0.0,False,P32
Agem Kiri,2,Berdiri,awal,93.954,True,18.006,14.733,,,0.0,False,P32
Agem Kiri,2,Berdiri,awal,94.204,True,15.379,11.097,,,0.0,False,P32
Agem Kiri,2,Berdiri,awal,94.454,True,13.111,11.655,,,0.0,False,P32
Agem Kiri,2,Berdiri,awal,94.704,True,12.017,13.467,,,12.5,False,P32
Agem Kiri,2,Berdiri,awal,94.954,True,14.834,11.184,,,12.5,False,P32
Agem Kiri,2,Berdiri,awal,95.204,True,18.863,11.37,,,12.5,False,P32
Agem Kiri,2,Berdiri,awal,95.454,True,17.609,14.332,,,12.5,False,P32
Agem Kiri,2,Berdiri,awal,95.704,True,15.923,14.237,,,12.5,False,P32
Agem Kiri,2,Berdiri,awal,95.954,True,20.088,11.258,,,0.0,False,P32
Agem Kiri,2,Berdiri,tengah,96.204,True,20.584,14.797,,,0.0,False,P32
Agem Kiri,2,Berdiri,tengah,96.454,True,18.099,12.21,,,0.0,False,P32
Agem Kiri,2,Berdiri,tengah,96.704,True,11.81,5.648,,,0.0,False,P32
Agem Kiri,2,Berdiri,tengah,96.954,True,10.689,7.481,,,0.0,False,P32
Agem Kiri,2,Berdiri,tengah,97.204,True,8.441,12.051,5.219,6.847,12.5,True,P32
Agem Kiri,2,Berdiri,tengah,97.454,True,7.383,10.14,2.904,1.503,12.5,True,P32
Agem Kiri,2,Berdiri,tengah,97.704,True,8.324,10.842,,,6.25,False,P32
Agem Kiri,2,Berdiri,tengah,97.954,True,3.236,2.947,-3.039,-2.119,18.75,True,P32
Agem Kiri,2,Berdiri,tengah,98.204,True,3.144,0.575,1.169,-3.202,31.25,True,P32
Agem Kiri,2,Berdiri,tengah,98.454,True,2.024,-5.749,-0.105,-5.056,31.25,True,P32
Agem Kiri,2,Berdiri,tengah,98.704,True,4.004,-7.431,-1.598,-8.044,31.25,True,P32
Agem Kiri,2,Berdiri,akhir,98.954,True,4.815,-4.823,-4.366,-7.171,31.25,True,P32
Agem Kiri,2,Berdiri,akhir,99.204,True,3.588,-3.841,-0.947,-4.005,31.25,True,P32
Agem Kiri,2,Berdiri,akhir,99.454,True,0.04,-5.011,-1.987,-5.876,31.25,True,P32
Agem Kiri,2,Berdiri,akhir,99.704,True,-4.612,-3.749,-3.031,-6.344,37.5,True,P32
Agem Kiri,2,Berdiri,akhir,99.954,True,-3.955,-2.496,-2.99,-2.542,37.5,True,P32
Agem Kiri,2,Berdiri,akhir,100.204,True,-1.328,-1.86,-2.236,-1.622,37.5,True,P32
Agem Kiri,2,Berdiri,akhir,100.454,True,-4.163,-0.729,-1.766,-2.416,43.75,True,P32
Agem Kiri,2,Berdiri,akhir,100.704,True,-2.811,-2.869,-2.007,-2.294,50.0,True,P32
Agem Kiri,2,Berdiri,akhir,100.954,True,1.103,-3.873,-1.306,-1.248,56.25,True,P32
Agem Kiri,2,Berdiri,akhir,101.204,False,2.958,-2.705,-3.983,-1.11,62.5,True,P32
Ngeed,3,Gerak,pra-onset,278.283,False,5.754,3.959,,,12.5,False,P32
Ngeed,3,Gerak,pra-onset,278.533,False,8.525,5.245,,,12.5,False,P32
Ngeed,3,Gerak,awal,278.783,True,13.829,5.462,,,6.25,False,P32
Ngeed,3,Gerak,awal,279.033,True,11.329,6.638,,,0.0,False,P32
Ngeed,3,Gerak,awal,279.283,True,10.21,9.032,,,0.0,False,P32
Ngeed,3,Gerak,awal,279.533,True,13.383,10.376,,,0.0,False,P32
Ngeed,3,Gerak,awal,279.783,True,14.117,9.887,,,0.0,False,P32
Ngeed,3,Gerak,tengah,280.033,True,13.907,12.114,,,0.0,False,P32
Ngeed,3,Gerak,tengah,280.283,True,12.671,12.156,,,0.0,False,P32
Ngeed,3,Gerak,tengah,280.533,True,12.234,6.205,,,0.0,False,P32
Ngeed,3,Gerak,tengah,280.783,True,12.774,6.734,,,0.0,False,P32
Ngeed,3,Gerak,tengah,281.033,True,14.17,3.245,,,0.0,False,P32
Ngeed,3,Gerak,akhir,281.283,True,12.726,5.057,9.146,6.488,6.25,True,P32
Ngeed,3,Gerak,akhir,281.533,True,8.663,4.732,,,0.0,False,P32
Ngeed,3,Gerak,akhir,281.783,False,11.035,5.934,,,6.25,False,P32
Ngeed,3,Gerak,akhir,282.033,False,11.741,11.226,2.176,-2.616,12.5,True,P32
Ngeed,3,Tahan,pra-onset,281.705,False,11.008,4.788,,,0.0,False,P32
Ngeed,3,Tahan,pra-onset,281.955,False,11.933,10.318,0.817,-2.972,12.5,True,P32
Ngeed,3,Tahan,awal,282.205,True,10.548,8.335,2.279,-1.543,12.5,True,P32
Ngeed,3,Tahan,awal,282.455,True,8.347,4.656,2.456,3.086,18.75,True,P32
Ngeed,3,Tahan,tengah,282.705,True,6.413,6.169,5.607,5.641,25.0,True,P32
Ngeed,3,Tahan,tengah,282.955,True,5.126,4.913,4.387,4.663,43.75,True,P32
Ngeed,3,Tahan,akhir,283.205,False,3.49,1.008,3.586,2.701,43.75,True,P32
Ngeed,3,Tahan,akhir,283.455,False,2.502,0.208,4.824,-0.58,62.5,True,P32
Ngeed,3,Naik,pra-onset,283.133,False,4.708,2.191,2.466,3.497,43.75,True,P32
Ngeed,3,Naik,pra-onset,283.383,False,2.523,0.078,5.181,-0.143,62.5,True,P32
Ngeed,3,Naik,awal,283.633,True,1.484,0.263,3.468,-0.027,62.5,True,P32
Ngeed,3,Naik,awal,283.883,True,1.386,-0.823,4.912,2.014,62.5,True,P32
Ngeed,3,Naik,awal,284.133,True,1.378,-0.122,7.507,4.596,62.5,True,P32
Ngeed,3,Naik,tengah,284.383,True,2.117,1.886,9.866,6.838,50.0,True,P32
Ngeed,3,Naik,tengah,284.633,True,4.826,5.15,,,6.25,False,P32
Ngeed,3,Naik,akhir,284.883,False,10.597,7.604,,,6.25,False,P32
Ngeed,3,Naik,akhir,285.133,False,16.278,9.213,,,12.5,False,P32
Ngeed,3,Berdiri,pra-onset,284.67,False,6.35,5.076,,,6.25,False,P32
Ngeed,3,Berdiri,pra-onset,284.92,False,12.395,8.628,,,6.25,False,P32
Ngeed,3,Berdiri,awal,285.17,True,16.855,9.256,,,12.5,False,P32
Ngeed,3,Berdiri,awal,285.42,True,16.589,9.44,,,12.5,False,P32
Ngeed,3,Berdiri,awal,285.67,True,14.921,12.235,,,18.75,False,P32
Ngeed,3,Berdiri,awal,285.92,True,9.928,11.646,,,12.5,False,P32
Ngeed,3,Berdiri,awal,286.17,True,15.48,9.247,-2.652,-7.183,6.25,True,P32
Ngeed,3,Berdiri,awal,286.42,True,16.272,10.277,3.638,1.468,12.5,True,P32
Ngeed,3,Berdiri,awal,286.67,True,15.72,10.691,0.503,-0.074,12.5,True,P32
Ngeed,3,Berdiri,awal,286.92,True,10.082,14.826,-1.322,-1.544,12.5,True,P32
Ngeed,3,Berdiri,awal,287.17,True,14.532,15.51,-0.747,-0.746,18.75,True,P32
Ngeed,3,Berdiri,awal,287.42,True,18.479,13.503,-3.705,3.596,18.75,True,P32
Ngeed,3,Berdiri,awal,287.67,True,18.392,8.451,0.858,2.283,18.75,True,P32
Ngeed,3,Berdiri,tengah,287.92,True,13.997,8.55,-0.456,2.033,12.5,True,P32
Ngeed,3,Berdiri,tengah,288.17,True,14.12,10.347,0.931,3.752,6.25,True,P32
Ngeed,3,Berdiri,tengah,288.42,True,17.228,10.316,,,0.0,False,P32
Ngeed,3,Berdiri,tengah,288.67,True,18.555,10.68,,,0.0,False,P32
Ngeed,3,Berdiri,tengah,288.92,True,16.99,9.008,,,0.0,False,P32
Ngeed,3,Berdiri,tengah,289.17,True,13.96,5.049,,,6.25,False,P32
Ngeed,3,Berdiri,tengah,289.42,True,8.591,4.32,,,6.25,False,P32
Ngeed,3,Berdiri,tengah,289.67,True,6.221,3.498,3.819,2.698,37.5,True,P32
Ngeed,3,Berdiri,tengah,289.92,True,6.853,3.574,4.871,1.844,43.75,True,P32
Ngeed,3,Berdiri,tengah,290.17,True,5.397,3.721,4.366,4.453,50.0,True,P32
Ngeed,3,Berdiri,tengah,290.42,True,2.418,3.807,5.19,4.737,62.5,True,P32
Ngeed,3,Berdiri,akhir,290.67,True,0.076,2.619,2.218,1.644,75.0,True,P32
Ngeed,3,Berdiri,akhir,290.92,True,-0.623,2.369,3.405,-0.368,81.25,True,P32
Ngeed,3,Berdiri,akhir,291.17,True,-1.638,2.727,1.296,-0.705,81.25,True,P32
Ngeed,3,Berdiri,akhir,291.42,True,-0.833,2.37,-0.401,0.612,87.5,True,P32
Ngeed,3,Berdiri,akhir,291.67,True,1.263,1.227,1.259,0.117,93.75,True,P32
Ngeed,3,Berdiri,akhir,291.92,True,0.652,0.523,2.496,1.008,81.25,True,P32
Ngeed,3,Berdiri,akhir,292.17,True,-0.191,0.63,3.912,0.816,87.5,True,P32
Ngeed,3,Berdiri,akhir,292.42,True,1.368,-0.427,2.258,-0.978,93.75,True,P32
Ngeed,3,Berdiri,akhir,292.67,True,-2.323,-2.284,-1.908,-2.0,93.75,True,P32
Ngeed,3,Berdiri,akhir,292.92,False,-3.689,-0.798,-1.391,-2.119,93.75,True,P32
Ngeed,4,Gerak,pra-onset,295.101,False,18.101,12.129,,,0.0,False,P32
Ngeed,4,Gerak,pra-onset,295.351,False,20.002,12.898,,,0.0,False,P32
Ngeed,4,Gerak,awal,295.601,True,23.747,14.466,,,0.0,False,P32
Ngeed,4,Gerak,awal,295.851,True,22.98,13.808,,,0.0,False,P32
Ngeed,4,Gerak,awal,296.101,True,18.23,13.684,,,0.0,False,P32
Ngeed,4,Gerak,tengah,296.351,True,16.827,12.387,,,0.0,False,P32
Ngeed,4,Gerak,tengah,296.601,True,14.968,9.621,,,6.25,False,P32
Ngeed,4,Gerak,akhir,296.851,True,15.706,9.207,-15.391,-11.391,25.0,True,P32
Ngeed,4,Gerak,akhir,297.101,False,15.587,15.049,,,18.75,False,P32
Ngeed,4,Gerak,akhir,297.351,False,19.76,16.335,,,12.5,False,P32
Ngeed,4,Tahan,pra-onset,296.887,False,15.496,9.925,-17.505,-13.111,25.0,True,P32
Ngeed,4,Tahan,pra-onset,297.137,False,15.924,15.213,,,18.75,False,P32
Ngeed,4,Tahan,awal,297.387,True,20.21,16.837,,,12.5,False,P32
Ngeed,4,Tahan,awal,297.637,True,20.967,19.794,,,0.0,False,P32
Ngeed,4,Tahan,awal,297.887,True,16.387,16.768,,,12.5,False,P32
Ngeed,4,Tahan,awal,298.137,True,14.715,13.941,,,18.75,False,P32
Ngeed,4,Tahan,tengah,298.387,True,10.087,9.87,,,18.75,False,P32
Ngeed,4,Tahan,tengah,298.637,True,7.549,9.262,,,18.75,False,P32
Ngeed,4,Tahan,tengah,298.887,True,10.869,10.737,,,18.75,False,P32
Ngeed,4,Tahan,akhir,299.137,True,12.245,11.746,,,18.75,False,P32
Ngeed,4,Tahan,akhir,299.387,True,16.473,14.387,,,25.0,False,P32
Ngeed,4,Tahan,akhir,299.637,False,16.533,10.376,,,25.0,False,P32
Ngeed,4,Tahan,akhir,299.887,False,17.851,8.208,,,18.75,False,P32
Ngeed,4,Naik,pra-onset,299.444,False,16.875,14.007,,,25.0,False,P32
Ngeed,4,Naik,pra-onset,299.694,False,16.89,9.498,,,25.0,False,P32
Ngeed,4,Naik,awal,299.944,True,17.715,7.914,,,18.75,False,P32
Ngeed,4,Naik,awal,300.194,True,16.277,6.665,,,18.75,False,P32
Ngeed,4,Naik,awal,300.444,True,13.29,6.988,,,6.25,False,P32
Ngeed,4,Naik,tengah,300.694,True,11.935,11.112,,,0.0,False,P32
Ngeed,4,Naik,tengah,300.944,True,13.181,11.26,,,12.5,False,P32
Ngeed,4,Naik,tengah,301.194,True,14.227,9.604,-8.066,-7.895,18.75,True,P32
Ngeed,4,Naik,akhir,301.444,False,9.193,7.602,-11.41,-13.483,18.75,True,P32
Ngeed,4,Naik,akhir,301.694,False,6.438,8.24,-4.739,-8.297,31.25,True,P32
Ngeed,4,Berdiri,pra-onset,301.334,False,12.281,8.759,-12.884,-12.677,18.75,True,P32
Ngeed,4,Berdiri,pra-onset,301.584,False,7.274,7.645,-7.341,-10.306,25.0,True,P32
Ngeed,4,Berdiri,awal,301.834,True,8.157,9.309,-0.605,-4.314,18.75,True,P32
